fecha,hora,precio_predicho,precio_real,error_absoluto
2025-07-26,8,102.3775,70.7126,31.6649
2025-07-26,9,112.6352,74.1947,38.4405
2025-07-26,10,116.1338,86.3637,29.7701
2025-07-26,11,117.4556,86.3637,31.0919
2025-07-26,12,114.7404,86.3637,28.3767
2025-07-26,13,111.3476,77.495,33.8526
2025-07-26,14,111.2149,77.495,33.7199
2025-07-26,15,111.6373,77.495,34.1423
2025-07-26,16,111.8511,77.495,34.3561
2025-07-26,17,110.6163,77.495,33.1213
2025-07-26,18,114.2274,86.4523,27.7751
2025-07-26,19,112.3316,86.4523,25.8793
2025-07-26,20,107.8181,86.4523,21.3658
2025-07-26,21,102.2605,78.4348,23.8257
2025-07-26,22,90.0502,84.9705,5.0797
2025-07-26,23,81.5014,62.302,19.1994
2025-07-27,0,81.3183,64.4851,16.8332
2025-07-27,1,79.0961,64.4851,14.611
2025-07-27,2,74.7137,64.4851,10.2286
2025-07-27,3,71.0548,64.4851,6.5697
2025-07-27,4,70.0593,12.8077,57.2516
2025-07-27,5,68.6885,13.9187,54.7698
2025-07-27,6,70.1021,13.3687,56.7334
2025-07-27,7,73.3042,13.3687,59.9355
2025-07-27,8,81.4254,13.7942,67.6312
2025-07-27,9,86.0488,13.7942,72.2546
2025-07-27,10,86.4886,12.8634,73.6252
2025-07-27,11,85.5305,12.8634,72.6671
2025-07-27,12,87.2534,12.8634,74.39
2025-07-27,13,85.8669,64.6757,21.1912
2025-07-27,14,86.5432,64.6757,21.8675
2025-07-27,15,86.8901,64.6757,22.2144
2025-07-27,16,88.5882,62.0296,26.5586
2025-07-27,17,89.2743,58.4399,30.8344
2025-07-27,18,99.1631,58.4365,40.7266
2025-07-27,19,102.163,58.4365,43.7265
2025-07-27,20,100.5378,58.4365,42.1013
2025-07-27,21,93.7669,58.4365,35.3304
2025-07-27,22,80.1486,58.2677,21.8809
2025-07-27,23,74.7954,61.8468,12.9486
2025-07-28,0,68.8087,64.4838,4.3249
2025-07-28,1,65.0712,64.4838,0.5874
2025-07-28,2,63.7835,64.4838,0.7003
2025-07-28,3,62.355,61.8455,0.5095
2025-07-28,4,68.1308,58.2665,9.8643
2025-07-28,5,77.2429,58.2665,18.9764
2025-07-28,6,90.9427,58.5805,32.3622
2025-07-28,7,99.6582,58.5805,41.0777
2025-07-28,8,104.4875,58.5805,45.907
2025-07-28,9,109.5514,58.5805,50.9709
2025-07-28,10,116.782,69.5222,47.2598
2025-07-28,11,122.7084,69.5222,53.1862
2025-07-28,12,126.2903,69.5222,56.7681
2025-07-28,13,125.6255,69.5222,56.1033
2025-07-28,14,127.4941,69.5222,57.9719
2025-07-28,15,129.0241,69.5222,59.5019
2025-07-28,16,133.1489,71.5602,61.5887
2025-07-28,17,131.2272,71.5602,59.667
2025-07-28,18,132.2271,71.5759,60.6512
2025-07-28,19,132.8261,74.3632,58.4629
2025-07-28,20,125.2381,74.3632,50.8749
2025-07-28,21,114.0323,71.5759,42.4564
2025-07-28,22,99.8528,58.2665,41.5863
2025-07-28,23,88.7851,58.2665,30.5186
2025-07-29,0,82.5382,58.2658,24.2724
2025-07-29,1,78.0238,58.2658,19.758
2025-07-29,2,75.4614,58.2658,17.1956
2025-07-29,3,73.9969,58.2658,15.7311
2025-07-29,4,76.7364,58.2658,18.4706
2025-07-29,5,86.14,69.2276,16.9124
2025-07-29,6,98.8045,71.5012,27.3033
2025-07-29,7,105.9767,71.5012,34.4755
2025-07-29,8,110.2793,71.5012,38.7781
2025-07-29,9,112.7763,73.9943,38.782
2025-07-29,10,117.5885,74.2957,43.2928
2025-07-29,11,121.3214,74.2957,47.0257
2025-07-29,12,123.2752,73.9943,49.2809
2025-07-29,13,121.0958,73.9943,47.1015
2025-07-29,14,125.9819,71.5012,54.4807
2025-07-29,15,129.7628,73.9943,55.7685
2025-07-29,16,130.7309,73.9943,56.7366
2025-07-29,17,129.9909,75.4059,54.585
2025-07-29,18,131.0694,78.8072,52.2622
2025-07-29,19,129.5059,85.1583,44.3476
2025-07-29,20,124.2244,85.1583,39.0661
2025-07-29,21,114.0532,74.2712,39.782
2025-07-29,22,97.7605,74.0695,23.691
2025-07-29,23,86.2472,71.2617,14.9855
2025-07-30,0,79.3541,71.3306,8.0235
2025-07-30,1,75.4364,71.3306,4.1058
2025-07-30,2,75.0197,58.3463,16.6734
2025-07-30,3,73.298,61.9303,11.3677
2025-07-30,4,77.646,61.9303,15.7157
2025-07-30,5,86.1189,58.3463,27.7726
2025-07-30,6,97.5734,71.4734,26.1
2025-07-30,7,105.7303,74.2631,31.4672
2025-07-30,8,109.5005,74.2631,35.2374
2025-07-30,9,113.8325,71.4734,42.3591
2025-07-30,10,115.9497,71.4734,44.4763
2025-07-30,11,122.037,71.4734,50.5636
2025-07-30,12,124.3706,71.4734,52.8972
2025-07-30,13,125.2316,58.486,66.7456
2025-07-30,14,124.0435,69.4443,54.5992
2025-07-30,15,126.7969,71.4734,55.3235
2025-07-30,16,126.8974,71.4734,55.424
2025-07-30,17,127.2779,71.4734,55.8045
2025-07-30,18,131.4983,74.2804,57.2179
2025-07-30,19,133.334,74.2804,59.0536
2025-07-30,20,126.9502,74.2804,52.6698
2025-07-30,21,118.0272,74.2804,43.7468
2025-07-30,22,103.3284,72.2983,31.0301
2025-07-30,23,90.0625,72.2983,17.7642
2025-07-31,0,81.9629,57.8646,24.0983
2025-07-31,1,79.0352,57.8646,21.1706
2025-07-31,2,77.889,57.8646,20.0244
2025-07-31,3,76.7798,57.8646,18.9152
2025-07-31,4,77.9321,57.8646,20.0675
2025-07-31,5,84.4374,57.8646,26.5728
2025-07-31,6,98.6759,58.4349,40.241
2025-07-31,7,108.4139,58.4349,49.979
2025-07-31,8,115.4089,58.4349,56.974
2025-07-31,9,120.5229,58.4349,62.088
2025-07-31,10,121.679,58.4349,63.2441
2025-07-31,11,125.8869,58.4349,67.452
2025-07-31,12,126.2597,69.4882,56.7715
2025-07-31,13,125.9075,69.4882,56.4193
2025-07-31,14,126.2951,58.4349,67.8602
2025-07-31,15,128.7673,69.4882,59.2791
2025-07-31,16,132.3972,69.4882,62.909
2025-07-31,17,132.5986,93.1363,39.4623
2025-07-31,18,137.8847,90.7735,47.1112
2025-07-31,19,135.1035,90.7735,44.33
2025-07-31,20,127.2635,90.7735,36.49
2025-07-31,21,116.0958,84.8239,31.2719
2025-07-31,22,102.4774,70.6824,31.795
2025-07-31,23,96.3489,61.4189,34.93
2025-08-01,0,77.9669,61.4821,16.4848
2025-08-01,1,74.7376,61.4821,13.2555
2025-08-01,2,73.4937,61.4821,12.0116
2025-08-01,3,73.7444,61.4821,12.2623
2025-08-01,4,75.3506,61.4821,13.8685
2025-08-01,5,81.7973,61.4821,20.3152
2025-08-01,6,91.8082,61.9687,29.8395
2025-08-01,7,99.7475,61.9687,37.7788
2025-08-01,8,107.8316,64.6122,43.2194
2025-08-01,9,112.7924,64.6122,48.1802
2025-08-01,10,116.0973,61.9687,54.1286
2025-08-01,11,117.5477,58.3826,59.1651
2025-08-01,12,119.8719,61.9687,57.9032
2025-08-01,13,118.7118,58.3826,60.3292
2025-08-01,14,120.6347,61.9687,58.666
2025-08-01,15,122.0039,61.9687,60.0352
2025-08-01,16,121.8353,58.3826,63.4527
2025-08-01,17,119.5771,58.3826,61.1945
2025-08-01,18,122.9859,69.1806,53.8053
2025-08-01,19,123.3047,69.1806,54.1241
2025-08-01,20,116.0305,69.1806,46.8499
2025-08-01,21,109.2298,69.1806,40.0492
2025-08-01,22,93.9874,57.9241,36.0633
2025-08-01,23,87.6828,57.9241,29.7587
2025-08-02,0,85.6032,57.8017,27.8015
2025-08-02,1,79.7908,57.8017,21.9891
2025-08-02,2,78.0686,57.8017,20.2669
2025-08-02,3,75.4399,57.8017,17.6382
2025-08-02,4,71.9238,57.8017,14.1221
2025-08-02,5,74.4771,57.8017,16.6754
2025-08-02,6,78.6902,58.326,20.3642
2025-08-02,7,87.1904,58.326,28.8644
2025-08-02,8,96.2412,58.326,37.9152
2025-08-02,9,106.499,58.326,48.173
2025-08-02,10,109.9975,58.326,51.6715
2025-08-02,11,111.3193,58.326,52.9933
2025-08-02,12,108.6041,58.326,50.2781
2025-08-02,13,105.2113,58.326,46.8853
2025-08-02,14,105.0787,58.326,46.7527
2025-08-02,15,105.501,58.326,47.175
2025-08-02,16,105.7148,71.4524,34.2624
2025-08-02,17,104.48,71.4524,33.0276
2025-08-02,18,108.0911,101.9363,6.1548
2025-08-02,19,106.1953,109.6524,3.4571
2025-08-02,20,101.6818,109.6524,7.9706
2025-08-02,21,96.1242,85.3966,10.7276
2025-08-02,22,83.914,70.9439,12.9701
2025-08-02,23,75.3651,78.9441,3.579
2025-08-03,0,75.182,82.2067,7.0247
2025-08-03,1,72.9599,88.214,15.2541
2025-08-03,2,68.5774,71.527,2.9496
2025-08-03,3,64.9185,71.527,6.6085
2025-08-03,4,63.9231,71.527,7.6039
2025-08-03,5,62.5522,71.527,8.9748
2025-08-03,6,63.9659,58.1874,5.7785
2025-08-03,7,67.1679,67.468,0.3001
2025-08-03,8,75.2891,58.1874,17.1017
2025-08-03,9,79.9125,58.1874,21.7251
2025-08-03,10,80.3523,58.1874,22.1649
2025-08-03,11,79.3943,58.1874,21.2069
2025-08-03,12,81.1171,58.1874,22.9297
2025-08-03,13,79.7306,58.1874,21.5432
2025-08-03,14,80.407,58.1874,22.2196
2025-08-03,15,80.7538,58.1874,22.5664
2025-08-03,16,82.4519,58.1874,24.2645
2025-08-03,17,83.1381,71.6825,11.4556
2025-08-03,18,93.0268,102.3567,9.3299
2025-08-03,19,96.0268,110.7251,14.6983
2025-08-03,20,94.4016,110.7251,16.3235
2025-08-03,21,87.6306,110.7251,23.0945
2025-08-03,22,74.0123,110.9256,36.9133
2025-08-03,23,68.6591,93.2475,24.5884
2025-08-04,0,62.6724,93.3978,30.7254
2025-08-04,1,58.9349,74.2516,15.3167
2025-08-04,2,57.6472,71.4576,13.8104
2025-08-04,3,56.2187,71.4576,15.2389
2025-08-04,4,61.9945,71.4576,9.4631
2025-08-04,5,71.1066,71.4576,0.351
2025-08-04,6,84.8064,71.5763,13.2301
2025-08-04,7,93.5219,73.5075,20.0144
2025-08-04,8,98.3512,73.5075,24.8437
2025-08-04,9,103.4151,71.5763,31.8388
2025-08-04,10,110.6457,71.5763,39.0694
2025-08-04,11,116.5721,73.5075,43.0646
2025-08-04,12,120.154,71.5763,48.5777
2025-08-04,13,119.4892,71.5763,47.9129
2025-08-04,14,121.3579,71.5763,49.7816
2025-08-04,15,122.8879,71.5763,51.3116
2025-08-04,16,127.0126,73.5075,53.5051
2025-08-04,17,125.091,73.5075,51.5835
2025-08-04,18,126.0908,73.5642,52.5266
2025-08-04,19,126.6898,74.2256,52.4642
2025-08-04,20,119.1018,74.2256,44.8762
2025-08-04,21,107.896,74.2256,33.6704
2025-08-04,22,93.7165,71.4576,22.2589
2025-08-04,23,82.6488,71.4576,11.1912
2025-08-05,0,76.402,71.5442,4.8578
2025-08-05,1,71.8875,71.5442,0.3433
2025-08-05,2,69.3251,58.4489,10.8762
2025-08-05,3,67.8607,58.4489,9.4118
2025-08-05,4,70.6001,71.5442,0.9441
2025-08-05,5,80.0037,71.5442,8.4595
2025-08-05,6,92.6682,71.5371,21.1311
2025-08-05,7,99.8404,71.8501,27.9903
2025-08-05,8,104.1431,71.8501,32.293
2025-08-05,9,106.64,71.8501,34.7899
2025-08-05,10,111.4522,71.8501,39.6021
2025-08-05,11,115.1851,75.7299,39.4552
2025-08-05,12,117.139,75.7299,41.4091
2025-08-05,13,114.9596,71.5371,43.4225
2025-08-05,14,119.8456,71.8501,47.9955
2025-08-05,15,123.6265,74.3415,49.285
2025-08-05,16,124.5947,71.8501,52.7446
2025-08-05,17,123.8547,71.8501,52.0046
2025-08-05,18,124.9331,74.2811,50.652
2025-08-05,19,123.3696,74.2811,49.0885
2025-08-05,20,118.0881,74.2811,43.807
2025-08-05,21,107.917,74.2811,33.6359
2025-08-05,22,91.6242,58.4489,33.1753
2025-08-05,23,80.1109,58.4489,21.662
2025-08-06,0,73.2178,67.089,6.1288
2025-08-06,1,69.3001,58.1685,11.1316
2025-08-06,2,68.8835,58.1685,10.715
2025-08-06,3,67.1617,58.1685,8.9932
2025-08-06,4,71.5098,58.1685,13.3413
2025-08-06,5,79.9827,58.1685,21.8142
2025-08-06,6,91.4372,67.5557,23.8815
2025-08-06,7,99.594,69.45,30.144
2025-08-06,8,103.3642,71.47,31.8942
2025-08-06,9,107.6962,71.47,36.2262
2025-08-06,10,109.8135,69.45,40.3635
2025-08-06,11,115.9008,71.47,44.4308
2025-08-06,12,118.2343,71.47,46.7643
2025-08-06,13,119.0953,71.47,47.6253
2025-08-06,14,117.9072,70.9971,46.9101
2025-08-06,15,120.6606,70.9971,49.6635
2025-08-06,16,120.7612,75.6192,45.142
2025-08-06,17,121.1417,75.6192,45.5225
2025-08-06,18,125.3621,82.2824,43.0797
2025-08-06,19,127.1978,110.7699,16.4279
2025-08-06,20,120.814,82.2824,38.5316
2025-08-06,21,111.891,74.2209,37.6701
2025-08-06,22,97.1921,71.2979,25.8942
2025-08-06,23,83.9262,71.2979,12.6283
2025-08-07,0,75.8266,71.2899,4.5367
2025-08-07,1,72.899,71.2899,1.6091
2025-08-07,2,71.7528,67.0885,4.6643
2025-08-07,3,70.6435,58.1562,12.4873
2025-08-07,4,71.7959,58.1562,13.6397
2025-08-07,5,78.3012,67.0885,11.2127
2025-08-07,6,92.5396,69.4821,23.0575
2025-08-07,7,102.2776,69.4821,32.7955
2025-08-07,8,109.2726,67.3015,41.9711
2025-08-07,9,114.3866,67.3015,47.0851
2025-08-07,10,115.5428,70.6525,44.8903
2025-08-07,11,119.7506,70.6525,49.0981
2025-08-07,12,120.1234,70.6525,49.4709
2025-08-07,13,119.7712,70.6525,49.1187
2025-08-07,14,120.1588,70.6525,49.5063
2025-08-07,15,122.631,70.6525,51.9785
2025-08-07,16,126.2609,70.6525,55.6084
2025-08-07,17,126.4623,75.7433,50.719
2025-08-07,18,131.7484,82.2651,49.4833
2025-08-07,19,128.9672,82.2651,46.7021
2025-08-07,20,121.1272,82.2651,38.8621
2025-08-07,21,109.9596,71.3915,38.5681
2025-08-07,22,96.3412,68.7777,27.5635
2025-08-07,23,90.2127,69.272,20.9407
2025-08-08,0,77.9669,67.4064,10.5605
2025-08-08,1,74.7376,67.4064,7.3312
2025-08-08,2,73.4937,67.1191,6.3746
2025-08-08,3,73.7444,67.1191,6.6253
2025-08-08,4,75.3506,67.4064,7.9442
2025-08-08,5,81.7973,67.1191,14.6782
2025-08-08,6,91.8082,71.6346,20.1736
2025-08-08,7,99.7475,71.6346,28.1129
2025-08-08,8,107.8316,71.6346,36.197
2025-08-08,9,112.7924,71.6346,41.1578
2025-08-08,10,116.0973,71.6346,44.4627
2025-08-08,11,117.5477,71.6346,45.9131
2025-08-08,12,119.8719,71.6346,48.2373
2025-08-08,13,118.7118,71.6346,47.0772
2025-08-08,14,120.6347,71.6346,49.0001
2025-08-08,15,122.0039,71.6346,50.3693
2025-08-08,16,121.8353,71.6346,50.2007
2025-08-08,17,119.5771,77.8137,41.7634
2025-08-08,18,122.9859,110.9615,12.0244
2025-08-08,19,123.3047,119.2333,4.0714
2025-08-08,20,116.0305,119.2333,3.2028
2025-08-08,21,109.2298,110.9615,1.7317
2025-08-08,22,93.9874,75.4926,18.4948
2025-08-08,23,87.6828,82.4424,5.2404
2025-08-09,0,85.6032,82.0458,3.5574
2025-08-09,1,79.7908,71.3248,8.466
2025-08-09,2,78.0686,69.3066,8.762
2025-08-09,3,75.4399,67.4103,8.0296
2025-08-09,4,71.9238,67.123,4.8008
2025-08-09,5,74.4771,67.123,7.3541
2025-08-09,6,78.6902,69.3986,9.2916
2025-08-09,7,87.1904,71.4159,15.7745
2025-08-09,8,96.2412,71.4159,24.8253
2025-08-09,9,106.499,75.5694,30.9296
2025-08-09,10,109.9975,79.3792,30.6183
2025-08-09,11,111.3193,79.3792,31.9401
2025-08-09,12,108.6041,79.3792,29.2249
2025-08-09,13,105.2113,75.5694,29.6419
2025-08-09,14,105.0787,75.5694,29.5093
2025-08-09,15,105.501,79.3792,26.1218
2025-08-09,16,105.7148,79.3792,26.3356
2025-08-09,17,104.48,79.3792,25.1008
2025-08-09,18,108.0911,110.7097,2.6186
2025-08-09,19,106.1953,112.8461,6.6508
2025-08-09,20,101.6818,112.8461,11.1643
2025-08-09,21,96.1242,74.1836,21.9406
2025-08-09,22,83.914,71.3248,12.5892
2025-08-09,23,75.3651,71.3248,4.0403
2025-08-10,0,75.182,71.3706,3.8114
2025-08-10,1,72.9599,71.3706,1.5893
2025-08-10,2,68.5774,74.1705,5.5931
2025-08-10,3,64.9185,71.3706,6.4521
2025-08-10,4,63.9231,71.3706,7.4475
2025-08-10,5,62.5522,74.1705,11.6183
2025-08-10,6,63.9659,71.4217,7.4558
2025-08-10,7,67.1679,74.2134,7.0455
2025-08-10,8,75.2891,74.2134,1.0757
2025-08-10,9,79.9125,74.2134,5.6991
2025-08-10,10,80.3523,71.4217,8.9306
2025-08-10,11,79.3943,71.4217,7.9726
2025-08-10,12,81.1171,58.3099,22.8072
2025-08-10,13,79.7306,58.3099,21.4207
2025-08-10,14,80.407,69.1606,11.2464
2025-08-10,15,80.7538,69.1606,11.5932
2025-08-10,16,82.4519,74.2134,8.2385
2025-08-10,17,83.1381,74.2134,8.9247
2025-08-10,18,93.0268,74.1758,18.851
2025-08-10,19,96.0268,118.4147,22.3879
2025-08-10,20,94.4016,118.4147,24.0131
2025-08-10,21,87.6306,118.4147,30.7841
2025-08-10,22,74.0123,74.1705,0.1582
2025-08-10,23,68.6591,74.1705,5.5114
2025-08-11,0,62.6724,74.1702,11.4978
2025-08-11,1,58.9349,74.1702,15.2353
2025-08-11,2,57.6472,74.1702,16.523
2025-08-11,3,56.2187,74.1702,17.9515
2025-08-11,4,61.9945,74.1702,12.1757
2025-08-11,5,71.1066,74.1702,3.0636
2025-08-11,6,84.8064,74.4226,10.3838
2025-08-11,7,93.5219,74.4226,19.0993
2025-08-11,8,98.3512,119.4367,21.0855
2025-08-11,9,103.4151,119.4367,16.0216
2025-08-11,10,110.6457,119.4367,8.791
2025-08-11,11,116.5721,119.4367,2.8646
2025-08-11,12,120.154,119.4367,0.7173
2025-08-11,13,119.4892,119.4367,0.0525
2025-08-11,14,121.3579,74.4226,46.9353
2025-08-11,15,122.8879,119.4367,3.4512
2025-08-11,16,127.0126,119.4367,7.5759
2025-08-11,17,125.091,119.4367,5.6543
2025-08-11,18,126.0908,144.8285,18.7377
2025-08-11,19,126.6898,144.8285,18.1387
2025-08-11,20,119.1018,144.8285,25.7267
2025-08-11,21,107.896,144.8285,36.9325
2025-08-11,22,93.7165,148.8724,55.1559
2025-08-11,23,82.6488,151.3759,68.7271
2025-08-12,0,76.402,120.7087,44.3067
2025-08-12,1,71.8875,120.7087,48.8212
2025-08-12,2,69.3251,120.7087,51.3836
2025-08-12,3,67.8607,120.7087,52.848
2025-08-12,4,70.6001,120.7087,50.1086
2025-08-12,5,80.0037,120.7087,40.705
2025-08-12,6,92.6682,134.5052,41.837
2025-08-12,7,99.8404,74.448,25.3924
2025-08-12,8,104.1431,74.448,29.6951
2025-08-12,9,106.64,74.448,32.192
2025-08-12,10,111.4522,74.448,37.0042
2025-08-12,11,115.1851,71.6744,43.5107
2025-08-12,12,117.139,71.6744,45.4646
2025-08-12,13,114.9596,134.5052,19.5456
2025-08-12,14,119.8456,134.5052,14.6596
2025-08-12,15,123.6265,134.5052,10.8787
2025-08-12,16,124.5947,134.5052,9.9105
2025-08-12,17,123.8547,89.5874,34.2673
2025-08-12,18,124.9331,89.0485,35.8846
2025-08-12,19,123.3696,129.3991,6.0295
2025-08-12,20,118.0881,129.3991,11.311
2025-08-12,21,107.917,129.3991,21.4821
2025-08-12,22,91.6242,81.5798,10.0444
2025-08-12,23,80.1109,81.5798,1.4689
2025-08-13,0,73.2178,99.1005,25.8827
2025-08-13,1,69.3001,74.2523,4.9522
2025-08-13,2,68.8835,82.1952,13.3117
2025-08-13,3,67.1617,71.4597,4.298
2025-08-13,4,71.5098,85.037,13.5272
2025-08-13,5,79.9827,74.2523,5.7304
2025-08-13,6,91.4372,74.3605,17.0767
2025-08-13,7,99.594,74.3605,25.2335
2025-08-13,8,103.3642,89.2097,14.1545
2025-08-13,9,107.6962,89.2097,18.4865
2025-08-13,10,109.8135,89.2097,20.6038
2025-08-13,11,115.9008,89.2097,26.6911
2025-08-13,12,118.2343,89.2097,29.0246
2025-08-13,13,119.0953,89.2097,29.8856
2025-08-13,14,117.9072,108.6527,9.2545
2025-08-13,15,120.6606,100.3711,20.2895
2025-08-13,16,120.7612,100.3711,20.3901
2025-08-13,17,121.1417,137.862,16.7203
2025-08-13,18,125.3621,136.3071,10.945
2025-08-13,19,127.1978,149.0974,21.8996
2025-08-13,20,120.814,149.0974,28.2834
2025-08-13,21,111.891,136.3071,24.4161
2025-08-13,22,97.1921,133.2748,36.0827
2025-08-13,23,83.9262,133.2748,49.3486
2025-08-14,0,75.8266,99.1008,23.2742
2025-08-14,1,72.899,99.1008,26.2018
2025-08-14,2,71.7528,58.1118,13.641
2025-08-14,3,70.6435,58.1118,12.5317
2025-08-14,4,71.7959,71.6249,0.171
2025-08-14,5,78.3012,71.6249,6.6763
2025-08-14,6,92.5396,89.6503,2.8893
2025-08-14,7,102.2776,89.6503,12.6273
2025-08-14,8,109.2726,89.6503,19.6223
2025-08-14,9,114.3866,89.6503,24.7363
2025-08-14,10,115.5428,89.6503,25.8925
2025-08-14,11,119.7506,89.6503,30.1003
2025-08-14,12,120.1234,89.6503,30.4731
2025-08-14,13,119.7712,89.6503,30.1209
2025-08-14,14,120.1588,89.6503,30.5085
2025-08-14,15,122.631,89.6503,32.9807
2025-08-14,16,126.2609,89.6503,36.6106
2025-08-14,17,126.4623,89.6503,36.812
2025-08-14,18,131.7484,100.5053,31.2431
2025-08-14,19,128.9672,100.5053,28.4619
2025-08-14,20,121.1272,147.0724,25.9452
2025-08-14,21,109.9596,147.0724,37.1128
2025-08-14,22,96.3412,99.1008,2.7596
2025-08-14,23,90.2127,86.5568,3.6559
2025-08-15,0,77.9669,107.3969,29.43
2025-08-15,1,74.7376,99.211,24.4734
2025-08-15,2,73.4937,116.3753,42.8816
2025-08-15,3,73.7444,116.3753,42.6309
2025-08-15,4,75.3506,116.3753,41.0247
2025-08-15,5,81.7973,99.211,17.4137
2025-08-15,6,91.8082,74.8472,16.961
2025-08-15,7,99.7475,74.8472,24.9003
2025-08-15,8,107.8316,78.7898,29.0418
2025-08-15,9,112.7924,78.7898,34.0026
2025-08-15,10,116.0973,87.4074,28.6899
2025-08-15,11,117.5477,87.4074,30.1403
2025-08-15,12,119.8719,87.4074,32.4645
2025-08-15,13,118.7118,87.4074,31.3044
2025-08-15,14,120.6347,87.4074,33.2273
2025-08-15,15,122.0039,87.4074,34.5965
2025-08-15,16,121.8353,100.8174,21.0179
2025-08-15,17,119.5771,100.8174,18.7597
2025-08-15,18,122.9859,119.3508,3.6351
2025-08-15,19,123.3047,119.3508,3.9539
2025-08-15,20,116.0305,119.3508,3.3203
2025-08-15,21,109.2298,119.3508,10.121
2025-08-15,22,93.9874,107.3969,13.4095
2025-08-15,23,87.6828,107.3969,19.7141
2025-08-16,0,85.6032,107.564,21.9608
2025-08-16,1,79.7908,85.7726,5.9818
2025-08-16,2,78.0686,85.7726,7.704
2025-08-16,3,75.4399,85.7726,10.3327
2025-08-16,4,71.9238,85.7726,13.8488
2025-08-16,5,74.4771,107.564,33.0869
2025-08-16,6,78.6902,87.0023,8.3121
2025-08-16,7,87.1904,74.5456,12.6448
2025-08-16,8,96.2412,100.1506,3.9094
2025-08-16,9,106.499,100.1506,6.3484
2025-08-16,10,109.9975,100.1506,9.8469
2025-08-16,11,111.3193,100.1506,11.1687
2025-08-16,12,108.6041,100.1506,8.4535
2025-08-16,13,105.2113,100.1506,5.0607
2025-08-16,14,105.0787,100.1506,4.9281
2025-08-16,15,105.501,100.1506,5.3504
2025-08-16,16,105.7148,100.1506,5.5642
2025-08-16,17,104.48,100.1506,4.3294
2025-08-16,18,108.0911,146.7644,38.6733
2025-08-16,19,106.1953,149.2233,43.028
2025-08-16,20,101.6818,149.2233,47.5415
2025-08-16,21,96.1242,149.2233,53.0991
2025-08-16,22,83.914,99.3654,15.4514
2025-08-16,23,75.3651,99.3654,24.0003
2025-08-17,0,75.182,78.6624,3.4804
2025-08-17,1,72.9599,78.6624,5.7025
2025-08-17,2,68.5774,78.6624,10.085
2025-08-17,3,64.9185,91.4277,26.5092
2025-08-17,4,63.9231,74.1733,10.2502
2025-08-17,5,62.5522,71.3787,8.8265
2025-08-17,6,63.9659,71.7262,7.7603
2025-08-17,7,67.1679,56.9177,10.2502
2025-08-17,8,75.2891,74.51,0.7791
2025-08-17,9,79.9125,74.51,5.4025
2025-08-17,10,80.3523,74.51,5.8423
2025-08-17,11,79.3943,74.51,4.8843
2025-08-17,12,81.1171,74.51,6.6071
2025-08-17,13,79.7306,74.51,5.2206
2025-08-17,14,80.407,74.51,5.897
2025-08-17,15,80.7538,74.51,6.2438
2025-08-17,16,82.4519,74.8956,7.5563
2025-08-17,17,83.1381,74.8956,8.2425
2025-08-17,18,93.0268,77.8132,15.2136
2025-08-17,19,96.0268,100.0277,4.0009
2025-08-17,20,94.4016,100.0277,5.6261
2025-08-17,21,87.6306,100.0277,12.3971
2025-08-17,22,74.0123,99.0004,24.9881
2025-08-17,23,68.6591,100.4274,31.7683
2025-08-18,0,62.6724,74.7258,12.0534
2025-08-18,1,58.9349,74.3453,15.4104
2025-08-18,2,57.6472,74.3453,16.6981
2025-08-18,3,56.2187,99.5439,43.3252
2025-08-18,4,61.9945,99.5439,37.5494
2025-08-18,5,71.1066,78.8444,7.7378
2025-08-18,6,84.8064,103.0204,18.214
2025-08-18,7,93.5219,103.0204,9.4985
2025-08-18,8,98.3512,103.0204,4.6692
2025-08-18,9,103.4151,103.0204,0.3947
2025-08-18,10,110.6457,103.0204,7.6253
2025-08-18,11,116.5721,103.0204,13.5517
2025-08-18,12,120.154,103.0204,17.1336
2025-08-18,13,119.4892,103.0204,16.4688
2025-08-18,14,121.3579,103.0204,18.3375
2025-08-18,15,122.8879,103.0204,19.8675
2025-08-18,16,127.0126,103.0204,23.9922
2025-08-18,17,125.091,103.0204,22.0706
2025-08-18,18,126.0908,118.8559,7.2349
2025-08-18,19,126.6898,151.9643,25.2745
2025-08-18,20,119.1018,151.9643,32.8625
2025-08-18,21,107.896,151.9643,44.0683
2025-08-18,22,93.7165,153.3356,59.6191
2025-08-18,23,82.6488,153.3356,70.6868
2025-08-19,0,76.402,153.3366,76.9346
2025-08-19,1,71.8875,153.3366,81.4491
2025-08-19,2,69.3251,78.4527,9.1276
2025-08-19,3,67.8607,74.5099,6.6492
2025-08-19,4,70.6001,74.5099,3.9098
2025-08-19,5,80.0037,86.5619,6.5582
2025-08-19,6,92.6682,103.3505,10.6823
2025-08-19,7,99.8404,103.3505,3.5101
2025-08-19,8,104.1431,103.3505,0.7926
2025-08-19,9,106.64,103.3505,3.2895
2025-08-19,10,111.4522,103.3505,8.1017
2025-08-19,11,115.1851,103.3505,11.8346
2025-08-19,12,117.139,103.3505,13.7885
2025-08-19,13,114.9596,103.3505,11.6091
2025-08-19,14,119.8456,131.4333,11.5877
2025-08-19,15,123.6265,131.4333,7.8068
2025-08-19,16,124.5947,131.4333,6.8386
2025-08-19,17,123.8547,131.4333,7.5786
2025-08-19,18,124.9331,127.793,2.8599
2025-08-19,19,123.3696,147.4324,24.0628
2025-08-19,20,118.0881,153.6562,35.5681
